id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1823136,1,2016-03-18 18:18:43,2016-03-18 18:42:23,1,-73.96357727050781,40.75729370117188,-73.98678588867188,40.75006484985352,N,1420
id0779952,1,2016-03-18 18:54:10,2016-03-18 19:02:58,1,-73.97714233398438,40.76409149169922,-73.97763061523438,40.78677749633789,N,528
id2956540,2,2016-03-18 19:57:04,2016-03-18 20:05:30,1,-74.00251770019531,40.730445861816406,-73.99295806884766,40.74266052246094,N,506
id0153016,2,2016-03-18 18:37:57,2016-03-18 18:40:47,1,-73.98603820800781,40.77737045288085,-73.98275756835938,40.776611328125,N,170
id3965499,1,2016-03-18 19:10:27,2016-03-18 19:17:33,1,-73.99980163574219,40.743465423583984,-74.00666046142578,40.73633193969727,N,426
id3885672,2,2016-03-18 18:08:50,2016-03-18 18:22:27,5,-73.97711181640625,40.75055694580078,-73.97615814208984,40.728816986083984,N,817
id2896579,2,2016-03-18 19:44:21,2016-03-18 20:06:09,1,-74.0051498413086,40.7194938659668,-73.9542007446289,40.72027206420898,N,1308
id1365873,1,2016-03-18 19:19:06,2016-03-18 19:25:22,1,-73.99970245361328,40.76126098632813,-73.98965454101562,40.756996154785156,N,376
id2498898,2,2016-03-18 18:44:00,2016-03-18 18:53:12,5,-73.97315216064453,40.752891540527344,-73.98206329345702,40.748390197753906,N,552
id2120503,2,2016-03-18 18:25:57,2016-03-18 18:47:26,1,-73.97335052490234,40.76377868652344,-73.98686218261719,40.745418548583984,N,1289
id3349009,1,2016-03-18 19:54:43,2016-03-18 20:10:43,2,-74.0075912475586,40.74322891235352,-74.00689697265625,40.70769500732422,N,960
id2833674,1,2016-03-18 18:26:40,2016-03-18 18:38:39,1,-73.98052215576173,40.76007461547852,-73.97591400146483,40.78644180297852,N,719
id1896169,2,2016-03-18 19:21:19,2016-03-18 19:42:08,1,-73.9776611328125,40.761096954345696,-74.00200653076173,40.75175094604492,N,1249
id3677792,2,2016-03-18 18:46:28,2016-03-18 19:06:19,2,-73.99235534667969,40.74856567382813,-73.9698486328125,40.76526260375977,N,1191
id1382938,2,2016-03-18 18:46:10,2016-03-18 18:54:35,1,-73.98058319091797,40.774810791015625,-73.9681167602539,40.78683090209961,N,505
id3397304,2,2016-03-18 18:50:05,2016-03-18 18:57:04,2,-73.98658752441406,40.7299690246582,-73.97528839111328,40.73312759399415,N,419
id2265939,2,2016-03-18 19:51:51,2016-03-18 20:08:28,1,-73.95608520507811,40.763755798339844,-73.99079132080078,40.75090026855469,N,997
id2659532,2,2016-03-18 18:23:01,2016-03-18 18:41:11,1,-73.98656463623048,40.76652526855469,-73.97611236572266,40.759090423583984,N,1090
id3438375,2,2016-03-18 19:42:08,2016-03-18 19:51:13,4,-73.99018859863281,40.73155975341797,-73.97821807861328,40.75149154663085,N,545
id0006095,1,2016-03-18 18:31:57,2016-03-18 18:51:32,1,-73.98429870605469,40.74557876586913,-73.99891662597656,40.76118087768555,N,1175
id3986899,2,2016-03-18 18:33:13,2016-03-18 19:15:04,6,-73.98033142089844,40.78221893310547,-74.00440979003906,40.73093032836913,N,2511
id0528410,1,2016-03-18 19:16:15,2016-03-18 19:34:51,1,-73.9916458129883,40.75022888183594,-73.96026611328125,40.76967239379883,N,1116
id0815869,1,2016-03-18 18:14:51,2016-03-18 18:19:28,1,-73.98133850097656,40.76776123046875,-73.97761535644531,40.76476669311523,N,277
id0183952,2,2016-03-18 18:07:20,2016-03-18 18:16:40,1,-73.9679183959961,40.75088119506836,-73.95733642578125,40.76593017578125,N,560
id2803707,2,2016-03-18 18:03:30,2016-03-18 18:22:52,2,-73.97381591796875,40.75098037719727,-73.86475372314453,40.77021408081055,N,1162
id1292983,2,2016-03-18 19:48:50,2016-03-18 19:50:16,1,-73.95867919921875,40.783218383789055,-73.95867919921875,40.783218383789055,N,86
id3669174,2,2016-03-18 19:07:32,2016-03-18 19:18:24,6,-73.97247314453125,40.74661636352539,-73.97537994384766,40.75213623046875,N,652
id0869451,2,2016-03-18 18:17:13,2016-03-18 18:20:58,1,-74.00638580322266,40.7331428527832,-74.0076446533203,40.740814208984375,N,225
id0528429,1,2016-03-18 19:12:52,2016-03-18 19:29:06,1,-74.0172348022461,40.70842361450195,-73.99591827392578,40.69065475463867,N,974
id0861256,2,2016-03-18 18:12:15,2016-03-18 18:26:54,1,-73.9969711303711,40.752662658691406,-73.99611663818358,40.72543716430664,N,879
id0004972,2,2016-03-18 18:26:55,2016-03-18 18:36:39,1,-74.00689697265625,40.74880599975585,-73.98835754394531,40.74861145019531,N,584
id2232584,2,2016-03-18 19:01:15,2016-03-18 19:15:03,1,-73.97879791259766,40.766788482666016,-73.97085571289062,40.79844665527344,N,828
id0487160,1,2016-03-18 18:15:11,2016-03-18 18:17:26,1,-73.9874496459961,40.74128341674805,-73.98287200927734,40.74585723876953,N,135
id1479691,1,2016-03-18 19:35:03,2016-03-18 19:45:34,1,-73.98249053955078,40.72315216064453,-73.98686981201173,40.7391014099121,N,631
id2989073,2,2016-03-18 18:39:57,2016-03-18 18:46:52,2,-73.97444915771484,40.7424201965332,-73.96054077148438,40.7647705078125,N,415
id2735212,1,2016-03-18 18:22:58,2016-03-18 18:45:19,1,-73.99114990234375,40.74981689453125,-73.95574188232422,40.77789306640625,N,1341
id2848351,1,2016-03-18 19:09:33,2016-03-18 19:13:22,1,-73.97967529296875,40.78144836425781,-73.96896362304686,40.79112243652344,N,229
id3612293,1,2016-03-18 19:26:27,2016-03-18 19:36:06,1,-74.00701141357422,40.70764541625977,-73.98370361328125,40.721534729003906,N,579
id2525283,2,2016-03-18 19:23:47,2016-03-18 19:34:04,1,-73.99815368652342,40.740814208984375,-73.99759674072266,40.73006057739258,N,617
id0791826,1,2016-03-18 18:24:58,2016-03-18 18:29:55,1,-73.99275970458984,40.689884185791016,-74.00172424316406,40.68705368041992,N,297
id0256643,1,2016-03-18 19:55:31,2016-03-18 20:29:19,1,-73.7768020629883,40.645286560058594,-73.94078826904298,40.722572326660156,N,2028
id1241777,2,2016-03-18 18:23:53,2016-03-18 18:34:46,1,-73.98681640625,40.74290084838867,-73.97087860107422,40.76240158081055,N,653
id1039344,2,2016-03-18 18:49:54,2016-03-18 19:08:56,2,-73.97028350830078,40.7581787109375,-73.98558044433594,40.72330093383789,N,1142
id1236509,2,2016-03-18 18:33:31,2016-03-18 19:23:33,2,-73.78195953369139,40.64468002319336,-73.95857238769531,40.6755485534668,N,3002
id3305915,2,2016-03-18 19:29:20,2016-03-18 19:50:26,1,-73.98979187011719,40.73030090332031,-73.94776916503906,40.71125411987305,N,1266
id1467584,1,2016-03-18 18:23:40,2016-03-18 18:27:18,1,-74.00979614257811,40.708091735839844,-74.00704193115234,40.70415115356445,N,218
id1937468,2,2016-03-18 18:43:32,2016-03-18 18:54:55,1,-73.96829223632812,40.751731872558594,-73.96104431152342,40.77257537841797,N,683
id0981519,2,2016-03-18 19:11:24,2016-03-18 19:26:48,2,-73.97683715820312,40.75693130493164,-73.97627258300781,40.78823852539063,N,924
id1218401,1,2016-03-18 19:07:26,2016-03-18 19:22:10,1,-73.98063659667969,40.75973892211913,-73.99065399169923,40.74680709838867,N,884
id2832905,2,2016-03-18 19:27:23,2016-03-18 19:31:11,2,-73.95390319824219,40.775215148925774,-73.95818328857422,40.77968978881836,N,228
id0516388,2,2016-03-18 19:47:15,2016-03-18 19:51:29,1,-73.99247741699219,40.76866149902344,-73.98078155517578,40.76599884033203,N,254
id0074646,2,2016-03-18 18:20:27,2016-03-18 18:27:40,3,-73.97161102294923,40.754478454589844,-73.96561431884766,40.75784301757813,N,433
id1591905,1,2016-03-18 19:41:49,2016-03-18 19:48:41,1,-73.98998260498048,40.738426208496094,-74.00663757324219,40.74391174316406,N,412
id1453879,2,2016-03-18 19:28:31,2016-03-18 19:41:01,1,-73.97469329833984,40.76192855834961,-73.98507690429686,40.74858856201172,N,750
id3777432,2,2016-03-18 19:01:10,2016-03-18 19:29:12,6,-73.87446594238281,40.77404022216797,-73.96866607666014,40.79897689819336,N,1682
id0280163,2,2016-03-18 18:06:28,2016-03-18 18:10:13,1,-73.97554779052734,40.751548767089844,-73.97221374511719,40.74607849121094,N,225
id2447696,1,2016-03-18 19:38:04,2016-03-18 19:50:36,1,-73.97872924804686,40.75613021850585,-73.98666381835938,40.73408126831055,N,752
id2275696,2,2016-03-18 19:27:58,2016-03-18 19:46:14,1,-74.00739288330078,40.70486068725585,-73.994873046875,40.750091552734375,N,1096
id1746177,1,2016-03-18 19:20:23,2016-03-18 19:25:04,1,-73.98892211914062,40.75356674194336,-73.99620056152342,40.7432975769043,Y,281
id0294557,2,2016-03-18 18:06:54,2016-03-18 18:54:07,1,-73.87091827392578,40.77373123168945,-73.78282165527344,40.64881134033203,N,2833
id2931036,2,2016-03-18 19:37:22,2016-03-18 19:53:19,1,-73.98245239257811,40.76336669921875,-73.96499633789062,40.80269241333008,N,957
id0257940,2,2016-03-18 18:13:36,2016-03-18 19:23:43,6,-73.99215698242188,40.731361389160156,-73.99215698242188,40.731361389160156,N,4207
id3550129,1,2016-03-18 19:26:33,2016-03-18 19:40:04,2,-74.00434875488281,40.72552490234375,-73.98329162597656,40.75596618652344,N,811
id0395949,1,2016-03-18 18:47:27,2016-03-18 19:00:15,1,-73.96810913085938,40.800106048583984,-73.94160461425781,40.81787109375,N,768
id2325843,1,2016-03-18 19:46:00,2016-03-18 20:20:17,1,-73.9813461303711,40.75012588500977,-73.84590911865234,40.85591125488281,N,2057
id3926944,2,2016-03-18 18:27:10,2016-03-18 18:34:29,1,-73.98329162597656,40.75623321533203,-73.98265838623048,40.77074813842773,N,439
id0668842,2,2016-03-18 19:42:39,2016-03-18 20:09:21,1,-73.98119354248048,40.747459411621094,-74.01031494140625,40.71929168701172,N,1602
id0829308,1,2016-03-18 19:12:14,2016-03-18 19:20:26,1,-73.96497344970702,40.76884078979492,-73.9839859008789,40.77950668334961,N,492
id1153898,2,2016-03-18 18:32:03,2016-03-18 18:35:42,2,-73.96613311767578,40.805118560791016,-73.95720672607422,40.80187606811523,N,219
id2299214,1,2016-03-18 18:25:31,2016-03-18 18:42:57,1,-73.99897003173827,40.744483947753906,-73.98626708984375,40.72209930419922,N,1046
id1435519,2,2016-03-18 19:44:52,2016-03-18 19:51:02,1,-73.98609161376955,40.74478149414063,-73.98844146728516,40.74879837036133,N,370
id1187839,2,2016-03-18 18:01:03,2016-03-18 18:10:14,1,-73.97274017333984,40.79093933105469,-73.96067047119139,40.81253051757813,N,551
id2614675,2,2016-03-18 19:09:43,2016-03-18 19:46:40,1,-73.99175262451173,40.7502555847168,-73.85386657714845,40.75445556640625,N,2217
id2722569,2,2016-03-18 19:30:09,2016-03-18 19:56:21,1,-74.00999450683594,40.72112655639648,-73.9577865600586,40.7219352722168,N,1572
id0450916,2,2016-03-18 19:45:07,2016-03-18 19:59:00,1,-73.97604370117188,40.7761116027832,-73.9915542602539,40.77054214477539,N,833
id3638786,1,2016-03-18 18:12:11,2016-03-18 18:15:17,1,-73.94249725341797,40.66942596435547,-73.93743896484375,40.66911315917969,N,186
id0790728,1,2016-03-18 18:50:37,2016-03-18 19:02:01,1,-73.99342346191406,40.742279052734375,-73.97405242919923,40.750938415527344,N,684
id1009186,1,2016-03-18 18:51:51,2016-03-18 19:08:51,2,-73.99403381347656,40.751277923583984,-73.99183654785155,40.72656631469727,N,1020
id3396845,2,2016-03-18 18:21:14,2016-03-18 18:29:39,1,-73.97691345214844,40.774768829345696,-73.95676422119139,40.775146484375,N,505
id2852689,2,2016-03-18 19:23:30,2016-03-18 19:30:47,5,-73.97386932373048,40.760353088378906,-73.96016693115234,40.77016830444336,N,437
id0812970,2,2016-03-18 19:50:30,2016-03-18 19:53:36,2,-73.95829772949219,40.76962661743164,-73.95401000976562,40.77549362182617,N,186
id3662950,1,2016-03-18 18:11:11,2016-03-18 18:19:42,1,-73.98110961914062,40.74645614624024,-73.9977035522461,40.74003982543945,N,511
id0987593,2,2016-03-18 18:48:57,2016-03-18 19:17:55,1,-73.98690795898438,40.72092819213867,-73.93755340576173,40.804466247558594,N,1738
id3158356,1,2016-03-18 19:43:13,2016-03-18 19:46:16,1,-73.95891571044923,40.767913818359375,-73.96407318115234,40.76803970336913,N,183
id2519996,2,2016-03-18 19:42:46,2016-03-18 20:21:14,2,-74.00897216796875,40.70624923706055,-74.17742156982422,40.69076919555664,N,2308
id3987620,2,2016-03-18 19:04:10,2016-03-18 19:23:41,2,-73.99272155761719,40.72771835327149,-73.99272918701173,40.6976318359375,N,1171
id1782803,2,2016-03-18 18:17:35,2016-03-18 18:22:28,1,-74.0156707763672,40.7158317565918,-74.01775360107422,40.70530319213867,N,293
id0866158,2,2016-03-18 18:28:05,2016-03-18 18:44:10,1,-73.97103881835938,40.75792694091797,-73.99179077148438,40.74247360229492,N,965
id2065790,1,2016-03-18 19:35:47,2016-03-18 19:50:38,1,-73.95158386230467,40.78511047363281,-73.98240661621094,40.775726318359375,N,891
id2259169,1,2016-03-18 18:23:48,2016-03-18 18:45:53,1,-73.97071838378906,40.75141906738281,-73.98970794677734,40.701507568359375,Y,1325
id2533528,1,2016-03-18 18:54:30,2016-03-18 18:56:07,1,-73.99312591552734,40.720191955566406,-73.99214172363281,40.724964141845696,N,97
id2879934,2,2016-03-18 18:13:05,2016-03-18 18:29:35,5,-73.9918212890625,40.74332046508789,-73.9875717163086,40.76620864868164,N,990
id3825294,1,2016-03-18 18:04:48,2016-03-18 18:12:34,1,-73.9885482788086,40.736961364746094,-73.99578857421875,40.74890899658203,N,466
id2924118,1,2016-03-18 18:58:17,2016-03-18 19:15:04,1,-73.97502136230467,40.76348876953125,-73.98221588134766,40.74666213989258,N,1007
id0515018,1,2016-03-18 19:34:06,2016-03-18 19:51:20,1,-73.98595428466798,40.76288986206055,-73.95724487304686,40.81583786010742,N,1034
id0727496,1,2016-03-18 18:56:00,2016-03-18 19:51:50,1,-73.7898941040039,40.646968841552734,-73.98296356201173,40.72251892089844,N,3350
id1721877,2,2016-03-18 18:49:50,2016-03-18 18:57:37,1,-73.9649658203125,40.76004409790039,-73.97972106933594,40.74394607543945,N,467
id2243669,2,2016-03-18 18:38:03,2016-03-18 18:51:01,2,-73.96814727783203,40.758888244628906,-73.9826431274414,40.771671295166016,N,778
id0950331,2,2016-03-18 19:41:28,2016-03-18 19:47:20,1,-73.98834991455078,40.7489013671875,-73.99421691894531,40.756362915039055,N,352
id0138407,2,2016-03-18 19:15:42,2016-03-18 19:37:08,1,-74.00160217285155,40.73947143554688,-73.98870849609375,40.68835830688477,N,1286
id2434612,1,2016-03-18 18:17:57,2016-03-18 18:21:28,1,-73.97086334228516,40.7556266784668,-73.96697235107422,40.76088333129883,N,211
id1987827,2,2016-03-18 19:31:15,2016-03-18 19:45:51,2,-74.00822448730467,40.72124862670898,-73.98789978027342,40.72262191772461,N,876
id2673864,1,2016-03-18 18:20:47,2016-03-18 18:34:17,1,-73.97141265869139,40.76194763183594,-73.97882843017578,40.75849533081055,N,810
id1696403,1,2016-03-18 18:09:40,2016-03-18 18:20:05,2,-73.96170806884766,40.75551986694336,-73.95146179199219,40.77000427246094,N,625
id3506312,2,2016-03-18 19:12:16,2016-03-18 19:15:28,2,-73.97017669677734,40.76036834716797,-73.96147918701173,40.7681884765625,N,192
id2028311,2,2016-03-18 19:39:27,2016-03-18 19:44:57,1,-73.97894287109375,40.774238586425774,-73.98284149169923,40.775611877441406,N,330
id0890493,2,2016-03-18 19:56:49,2016-03-18 20:06:32,4,-73.9733123779297,40.757301330566406,-73.9844970703125,40.7329216003418,N,583
id2961031,2,2016-03-18 19:03:42,2016-03-18 19:12:23,5,-73.98243713378906,40.765384674072266,-73.97586822509766,40.78717041015625,N,521
id1935858,2,2016-03-18 19:39:34,2016-03-18 19:47:09,1,-73.95425415039062,40.770286560058594,-73.95425415039062,40.770286560058594,N,455
id0523553,2,2016-03-18 18:57:04,2016-03-18 19:00:23,5,-74.0101318359375,40.72053909301758,-74.01544952392578,40.715431213378906,N,199
id0098384,1,2016-03-18 19:17:37,2016-03-18 19:22:20,2,-73.96246337890625,40.763179779052734,-73.96797180175781,40.755821228027344,N,283
id1281584,1,2016-03-18 18:17:23,2016-03-18 18:25:17,1,-73.95877075195312,40.780723571777344,-73.94993591308595,40.77598571777344,N,474
id1330237,2,2016-03-18 18:39:26,2016-03-18 18:49:03,5,-73.99237060546875,40.749271392822266,-73.99664306640625,40.76279830932617,N,577
id3706013,2,2016-03-18 18:12:50,2016-03-18 18:39:51,2,-73.99246215820312,40.711158752441406,-73.9226837158203,40.7078514099121,N,1621
id0997941,2,2016-03-18 18:02:16,2016-03-18 18:26:38,1,-74.01612854003906,40.70634078979492,-73.97915649414062,40.76662826538085,N,1462
id3597374,2,2016-03-18 19:36:22,2016-03-18 19:54:59,1,-73.97460174560547,40.756160736083984,-73.99090576171875,40.755653381347656,N,1117
id3365337,1,2016-03-18 18:36:09,2016-03-18 18:58:06,1,-73.95394134521484,40.766300201416016,-73.99978637695312,40.74410629272461,N,1317
id0337557,1,2016-03-18 19:48:44,2016-03-18 20:04:06,2,-73.97650146484375,40.744041442871094,-73.98786163330078,40.72257614135742,N,922
id2435208,2,2016-03-18 19:09:26,2016-03-18 19:20:53,1,-73.94970703125,40.78766632080078,-73.95530700683594,40.76767349243164,N,687
id3878027,2,2016-03-18 19:23:51,2016-03-18 19:35:08,2,-73.98951721191406,40.75753021240234,-73.97427368164062,40.76237869262695,N,677
id0085266,1,2016-03-18 18:53:54,2016-03-18 19:05:34,1,-73.99161529541014,40.749996185302734,-73.97872161865234,40.752742767333984,N,700
id3589434,2,2016-03-18 18:32:47,2016-03-18 18:32:56,5,-73.77662658691406,40.64533615112305,-73.77778625488281,40.646728515625,N,9
id1279824,2,2016-03-18 18:05:04,2016-03-18 18:11:22,6,-73.9654769897461,40.806373596191406,-73.96978759765625,40.792945861816406,N,378
id2093024,2,2016-03-18 18:24:50,2016-03-18 18:33:47,5,-73.9459457397461,40.80421829223633,-73.96077728271484,40.78103637695313,N,537
id2906892,1,2016-03-18 18:38:00,2016-03-18 18:47:41,2,-73.96784973144531,40.76298522949219,-73.97901153564453,40.77677536010742,N,581
id1386260,1,2016-03-18 18:02:14,2016-03-18 18:07:12,1,-73.9588851928711,40.78044891357422,-73.9535140991211,40.78037643432617,N,298
id2557708,1,2016-03-18 18:07:15,2016-03-18 18:35:08,1,-74.01434326171875,40.70466232299805,-73.98406219482422,40.763099670410156,N,1673
id0934673,2,2016-03-18 19:49:00,2016-03-18 19:50:36,1,-74.00827026367188,40.73727035522461,-74.00856018066406,40.73311614990234,N,96
id0855948,2,2016-03-18 19:47:57,2016-03-19 19:33:55,1,-73.98230743408203,40.74285888671875,-74.01271057128906,40.70669937133789,N,85558
id1691706,2,2016-03-18 18:35:04,2016-03-18 18:41:24,1,-73.974853515625,40.75205612182617,-73.96715545654298,40.75734329223633,N,380
id0575064,1,2016-03-18 18:52:29,2016-03-18 19:08:51,1,-73.98407745361328,40.76128005981445,-74.00287628173827,40.76037979125977,N,982
id3669361,2,2016-03-18 18:31:07,2016-03-18 18:36:02,1,-73.9955062866211,40.75452041625977,-74.00763702392578,40.74089050292969,N,295
id0979619,2,2016-03-18 18:36:10,2016-03-18 19:05:40,1,-73.9674301147461,40.75632858276367,-73.98213958740234,40.685901641845696,N,1770
id0070709,2,2016-03-18 19:35:21,2016-03-18 20:01:26,5,-73.87100219726562,40.77394485473633,-73.95206451416014,40.7495002746582,N,1565
id3670948,2,2016-03-18 19:07:33,2016-03-18 19:20:34,5,-73.98529052734375,40.75294876098633,-73.9881591796875,40.769718170166016,N,781
id3589436,2,2016-03-18 19:20:51,2016-03-18 19:30:18,5,-73.97766876220702,40.76322937011719,-73.96209716796875,40.77935028076172,N,567
id0589924,1,2016-03-18 18:26:35,2016-03-18 18:53:10,1,-74.00582885742188,40.7168083190918,-73.9690170288086,40.76382827758789,N,1595
id2874848,1,2016-03-18 18:21:36,2016-03-18 19:05:51,1,-73.87313079833984,40.774192810058594,-74.00305938720702,40.74324417114258,Y,2655
id3148156,2,2016-03-18 19:28:26,2016-03-18 19:33:12,5,-74.00553894042969,40.71487045288085,-74.00759887695312,40.72570419311523,N,286
id1069401,2,2016-03-18 19:18:15,2016-03-18 19:25:29,3,-73.95661926269531,40.802406311035156,-73.95903778076173,40.819679260253906,N,434
id3951032,2,2016-03-18 19:32:32,2016-03-18 19:43:13,2,-73.97354125976562,40.75799560546875,-73.98323822021484,40.76189041137695,N,641
id2597220,2,2016-03-18 19:33:46,2016-03-18 19:38:35,1,-73.98705291748048,40.76086807250977,-73.98821258544923,40.76887130737305,N,289
id0607932,2,2016-03-18 18:09:46,2016-03-18 18:24:27,2,-73.97703552246094,40.749900817871094,-74.00849151611328,40.75004577636719,N,881
id0950322,1,2016-03-18 19:06:55,2016-03-18 19:24:09,1,-73.95729064941406,40.77688598632813,-73.97942352294923,40.765098571777344,N,1034
id2156501,1,2016-03-18 18:38:19,2016-03-18 18:48:11,1,-73.98541259765625,40.76793670654297,-73.9920654296875,40.76452255249024,N,592
id1976509,1,2016-03-18 19:04:57,2016-03-18 19:16:56,1,-73.96363830566406,40.77730941772461,-73.97769927978516,40.76076126098633,N,719
id2889305,1,2016-03-18 18:12:45,2016-03-18 18:22:00,1,-73.99117279052734,40.7497444152832,-73.98125457763672,40.73820114135742,N,555
id3481524,1,2016-03-18 19:40:03,2016-03-18 19:53:51,1,-73.98847198486328,40.73450469970703,-74.0089111328125,40.7182502746582,N,828
id3177583,1,2016-03-18 18:15:01,2016-03-18 18:28:21,1,-73.96869659423827,40.75020599365234,-73.9524917602539,40.776771545410156,N,800
id0801277,2,2016-03-18 18:51:41,2016-03-18 19:58:05,1,-73.79031372070312,40.64688491821289,-73.90031433105469,40.92935562133789,N,3984
id2515492,2,2016-03-18 19:46:56,2016-03-18 19:50:53,2,-73.96652221679686,40.7646598815918,-73.9732437133789,40.76401138305664,N,237
id2324312,2,2016-03-18 19:57:57,2016-03-18 20:06:16,5,-73.95426940917969,40.766151428222656,-73.97509765625,40.75204849243164,N,499
id3768222,1,2016-03-18 19:42:53,2016-03-18 19:51:11,2,-73.98823547363281,40.731311798095696,-73.98346710205078,40.74380874633789,Y,498
id3392405,1,2016-03-18 18:02:58,2016-03-18 18:26:04,2,-73.95216369628906,40.773094177246094,-74.00918579101562,40.71356201171875,N,1386
id1219384,2,2016-03-18 19:28:54,2016-03-18 19:44:58,2,-73.98551177978516,40.76176834106445,-73.95613861083984,40.77577590942383,N,964
id2348522,2,2016-03-18 18:31:53,2016-03-18 18:58:23,1,-73.87088012695312,40.77370071411133,-73.97075653076173,40.76572036743164,N,1590
id1828762,2,2016-03-18 18:26:04,2016-03-18 18:37:01,3,-73.94185638427734,40.79541015625,-73.95155334472656,40.80963134765625,N,657
id2656772,2,2016-03-18 18:42:20,2016-03-18 18:56:42,3,-73.96946716308594,40.76346969604492,-73.97515106201173,40.73540115356445,N,862
id0464001,2,2016-03-18 18:55:18,2016-03-18 19:21:37,6,-73.95204162597656,40.76640701293945,-73.8731918334961,40.774322509765625,N,1579
id0470199,2,2016-03-18 18:07:54,2016-03-18 18:30:09,4,-73.98274993896483,40.76398849487305,-73.95683288574219,40.770820617675774,N,1335
id0530105,1,2016-03-18 18:38:23,2016-03-18 18:55:02,2,-73.97341918945312,40.74822616577149,-73.9897232055664,40.72058486938477,N,999
id2602444,1,2016-03-18 18:54:55,2016-03-18 18:55:56,1,-73.99940490722656,40.724700927734375,-73.99781036376955,40.725852966308594,N,61
id0289642,2,2016-03-18 18:36:16,2016-03-18 18:59:17,1,-73.96730041503906,40.75745010375977,-74.00082397460938,40.729530334472656,N,1381
id3562970,1,2016-03-18 18:51:51,2016-03-18 19:21:46,1,-73.93838500976562,40.85075759887695,-73.97021484375,40.75876998901367,N,1795
id1311197,2,2016-03-18 19:34:06,2016-03-18 19:43:53,1,-73.99175262451173,40.7257194519043,-73.99188995361328,40.71453094482422,N,587
id3720610,2,2016-03-18 18:46:28,2016-03-18 18:54:08,1,-73.9822006225586,40.768028259277344,-73.97310638427734,40.78443145751953,N,460
id3396424,1,2016-03-18 19:53:31,2016-03-18 20:12:15,1,-73.98799133300781,40.73198318481445,-73.98296356201173,40.77171325683594,N,1124
id2953223,2,2016-03-18 18:11:52,2016-03-18 18:17:25,1,-73.98625946044923,40.75693130493164,-73.98860931396483,40.74581146240234,N,333
id1128538,1,2016-03-18 19:39:02,2016-03-18 19:47:22,1,-74.0008316040039,40.731746673583984,-73.99581909179686,40.74892807006836,N,500
id1717949,1,2016-03-18 19:49:42,2016-03-18 19:59:59,1,-73.97320556640625,40.78976058959961,-73.95055389404298,40.7739143371582,N,617
id0321021,1,2016-03-18 18:01:48,2016-03-18 18:20:34,1,-74.01432037353516,40.71409225463867,-73.98899078369139,40.724388122558594,N,1126
id1678147,2,2016-03-18 19:29:53,2016-03-18 19:46:31,4,-73.97032165527342,40.79930877685547,-73.96150970458984,40.77439880371094,N,998
id0605255,1,2016-03-18 19:13:41,2016-03-18 19:25:26,2,-73.97356414794923,40.7605094909668,-73.98310089111328,40.75516128540039,N,705
id0534014,2,2016-03-18 19:22:10,2016-03-18 19:27:55,1,-73.95835876464845,40.781551361083984,-73.96480560302734,40.77520751953125,N,345
id0205942,1,2016-03-18 18:08:20,2016-03-18 18:17:22,1,-74.00525665283203,40.7513084411621,-74.0030746459961,40.739967346191406,N,542
id3473450,2,2016-03-18 18:22:34,2016-03-18 18:30:18,5,-73.99281311035155,40.74042892456055,-73.97679138183594,40.72883987426758,N,464
id2286277,2,2016-03-18 19:29:23,2016-03-18 19:47:44,1,-73.99953460693358,40.71853637695313,-73.99906158447266,40.74457550048828,N,1101
id2809333,1,2016-03-18 19:12:10,2016-03-18 19:43:33,3,-73.97459411621094,40.78727722167969,-74.00070190429686,40.74733352661133,N,1883
id1647600,2,2016-03-18 19:05:40,2016-03-18 19:29:00,3,-73.97789001464844,40.75231170654297,-73.9882583618164,40.76316833496094,N,1400
id0083288,1,2016-03-18 18:56:11,2016-03-18 19:00:41,1,-73.98603820800781,40.75637435913085,-73.98695373535155,40.74788665771485,N,270
id3469789,1,2016-03-18 19:56:52,2016-03-18 20:00:06,1,-73.9954376220703,40.74480819702149,-73.9993438720703,40.73879623413085,N,194
id1620105,1,2016-03-18 19:29:02,2016-03-18 19:46:14,1,-73.9886016845703,40.693519592285156,-73.97882843017578,40.67877578735352,N,1032
id1241071,2,2016-03-18 19:43:20,2016-03-18 19:49:58,6,-74.00244140625,40.74494934082031,-74.00859832763672,40.73273849487305,N,398
id2862357,1,2016-03-18 18:54:38,2016-03-18 19:06:23,1,-73.98981475830078,40.7368278503418,-73.9784927368164,40.72156524658203,N,705
id3764483,1,2016-03-18 18:42:43,2016-03-18 19:13:34,1,-73.95977020263672,40.77370834350585,-73.9851303100586,40.7144660949707,N,1851
id3813007,1,2016-03-18 18:47:18,2016-03-18 19:07:11,1,-73.98260498046875,40.76865005493164,-73.9869384765625,40.758804321289055,N,1193
id3171549,1,2016-03-18 19:56:38,2016-03-18 20:07:42,1,-73.99903869628906,40.7229881286621,-73.98236846923827,40.7182846069336,N,664
id3835435,1,2016-03-18 18:58:50,2016-03-18 19:03:57,1,-74.00787353515625,40.73994827270508,-74.00680541992188,40.73051834106445,N,307
id1969023,2,2016-03-18 19:44:59,2016-03-18 19:53:53,2,-73.98701477050781,40.72078323364258,-73.99593353271484,40.72538757324219,N,534
